PMID	Citations	YearPubmed	Journal	Title	Abstract
12837984	5	2003	Oncology	Molecular biologic characteristics of seven new cell lines of squamous cell carcinomas of the head and neck and comparison to fresh tumor tissue.	BACKGROUND: Squamous cell carcinoma (SCC) is the most frequent malignant tumor of the upper aerodigestive tract. Cell lines of these tumors facilitate the investigation of various tumor biological parameters. This study was conducted to compare molecular biologic characteristics between cell lines and fresh tumor tissue.METHODS: In seven SCC-derived cell lines, cytokeratin 5/6 and cytokeratin 19 expression, DNA content, chromosome aberrations and tumorigenicity were assessed in nude rats. Unbalanced numerical and structural chromosomal aberrations were investigated by comparative genomic hybridization (CGH), and results were compared to those obtained in fresh tumor tissues of the same patients.RESULTS: All cell lines expressed cytokeratins 5/6 and 19, indicating their epidermoid origin. Tumor growth after transplantation into nude rats occurred in five of seven cell lines. Routine histology and immunohistochemical examinations confirmed SCC. Aneuploidy was detected in all cell lines, with a 2c deviation index ranging from 1.9 through 9.5 and a 5c exceeding rate ranging from 2.6 through 36.7%. The most frequent chromosomal aberrations in cell lines were overrepresentations of chromosomal material on chromosomes 15q, 7p (5 cases each), 3q, 5p (4 cases each), and 11q and 17q (3 cases each) and losses of chromosomal material on chromosomes 3p, 18q (3 cases each), and 19p and 7q (2 cases each). Comparing these results to CGH analysis of fresh tumor tissue from the same patients, overrepresentations of chromosomal material on 10q, 20q and 21q, along with loss of chromosomal material on 4q was detected more frequently in primary tumors, whereas overrepresentations on 7p and loss of chromosomal material on 7q were more frequently detected in cell lines. Nevertheless, there was a high degree of similarity of chromosomal alterations in cell lines and corresponding fresh tumor tissue.CONCLUSION: The data suggest a high degree of genetic similarity between tumor cells of cell lines and the tumors from which they were derived. Therefore, these cell lines can serve as an accurate model to investigate cell biology of SCC in vitro.
12424525	0	2002	Chromosoma	The actin loci in the genus Drosophila: establishment of chromosomal homologies among five nearctic species of the Drosophila obscura group by in situ hybridization.	The actin genes of five nearctic species of the Drosophila obscura group were mapped by in situ hybridization, using the 5C actin gene of D. melanogaster as a probe. In all species but D. azteca eight actin loci were observed variously dispersed over all five (A- E) chromosomal elements. In D. azteca ten actin hybridization sites were found; four of which most probably originated by duplications or by transposition events. Although the five nearctic species differ from all other Drosophila species of the D. obscura group so far studied in the number of loci as well as in the chromosomal distribution and location of the actin loci, the uniformity of the main pattern with six actin loci throughout the genus Drosophila reinforces the hypothesis that the chromosomal elements have maintained their essential identities during the course of evolution. Our findings are in accordance with the conclusion that the nearctic D. obscura species have differentiated from a common ancestor of the palearctic species and that they belong to two distinct subgroups, the pseudoobscura and the affinis subgroups.
11862451	0	2002	Chromosoma	The actin loci in the genus Drosophila: establishment of chromosomal homologies among five palearctic species of the Drosophila obscura group by in situ hybridization.	Chromosomal homologies among the four palearctic Drosophila obscura group species D. ambigua, D. tristis, D. obscura, and D. subsilvestris and the &quot;trans-palearctic&quot; species D. bifasciata were established by in situ hybridization using the 5C actin gene of D. melanogaster as a probe. In all species two labeling sites were detected in each of chromosomal elements C and E and one in each of chromosomal elements A and D. In addition one labeling site was detected on element B for the species D. subsilvestris and D. bifasciata. The conservative distribution pattern of the genes of the actin multigene family, the similarities of the locations of the actin genes in the chromosomes of the five species studied, together with the concordant evidence of synteny of visible and other genetic markers as well as the similarities in banding patterns, all agree with the conclusion that the chromosomal elements have retained their essential identity throughout the evolution of these species. Using in situ hybridization detailed information of some homologous regions of chromosomes can also be established.
11641517	10	2001	Thorax	X-linked dyskeratosis congenita: restrictive pulmonary disease and a novel mutation.	Dyskeratosis congenita (DC) is a rare inherited multisystem disorder characterised by lesions of the skin and appendages. Bone marrow failure occurs in 80% of patients. The gene for the X-linked form of DC has been identified on Xq28 and designated as DKC1. Pulmonary manifestations have rarely been reported. It is not known whether there is a respiratory disease peculiar to these patients and, if so, whether it is associated with a specific genetic mutation. A 40 year old Egyptian man with pulmonary disease and his symptom free 35 year old brother both presented with mucocutaneous lesions characteristic of DC. In the older brother chest imaging revealed generalised intralobular interstitial thickening and honeycombing. Pulmonary function tests showed a restrictive pattern. Open lung biopsy specimens of lung tissue showed various degrees of fibrosis consistent with usual interstitial pneumonia of chronic idiopathic pulmonary fibrosis. The younger brother was free of pulmonary lesions. Both had a novel missense mutation 5C--&gt;T in exon 1 of the DKC1 gene. It is concluded that pulmonary disease in DC may be underestimated, possibly because most patients die at an early age of bone marrow failure. No relationship between genotype and phenotype could be established in the patients studied. The genetic diagnosis of DC is now available, which may enable it to be diagnosed in patients with restrictive pulmonary disease and minimal cutaneous signs.
11675132	2	2001	Cancer Genet Cytogenet	Regional mapping of suppressor loci for anchorage independence and tumorigenicity on human chromosome 9.	By microcell-mediated chromosome transfer to the malignant Syrian hamster cell line BHK-191-5C, we previously identified two suppressor functions on human chromosome 9 (HSA9), one for anchorage independence and another for tumorigenicity. However, the precise chromosomal locations of these suppressor functions were not determined. The present study was undertaken to define the regional location of these suppressor loci using a panel of microcell hybrids containing structurally altered HSA9 with different deleted regions in the BHK-191-5C background. DNA derived from the cell hybrids was analyzed by PCR for verification of the presence of HSA9 genetic material by amplifying 62 microsatellite markers and 13 genes, covering the entire length of HSA9. Our deletion mapping data on anchorage independent and tumorigenic hybrids suggest that the suppressor function for anchorage independence is located in the region between 9q32 to 9qter. The suppressor for tumorigenicity may be located in one of three deleted regions on HSA9, the first one between the markers D9S162 and D9S1870, the second one between the markers D9S1868 and TIGRA002I21, and the third one between the markers D9S59 and D9S155.
11268493	1	2001	Anticancer Res	Prognostic significance of high microsatellite instability in a Spanish series of gastric adenocarcinomas.	In colorectal cancer different levels of microsatellite instability (MSI) have been described. MSI-H (high) characterizes a unique clinical and pathological phenotype known as hereditary non-polyposis colorectal cancer syndrome, whereas MSI-L (low) and MSS (stable) are considered similar phenotypes without pathological implications. MSI has been also described as a frequent genetic alteration in a subset of gastric adenocarcinomas. However, the clinicopathological and prognosis significance of this abnormality in these tumors remains unclear. To investigate the role of genetic instability in gastric carcinogenesis we examined 10 microsatellite loci in 37 patients. MSI-H was found in 37.8% patients. We observed a trend of MSI-H tumors to be associated with elderly patients, intestinal histological type, advanced clinical stages and less aggressiveness with better survival. In conclusion, MSI-H can be considered as a good prognosis factor in a subset of gastric tumors.
10767340	24	2000	Hum Mol Genet	Deletion and expression analysis of AZFa genes on the human Y chromosome revealed a major role for DBY in male infertility.	Three distinct regions, designated AZFa, b and c from proximal to distal Yq, are required for normal spermato-genesis in humans. Deletions involving AZFa (deletion interval 5C/D) seem to occur less frequently in infertile men and to be associated with a more severe testicular phenotype, with almost complete absence of germ cells. AZFa contains three genes, named USP9Y, DBY and UTY, and presents high homology with the mouse Delta Sxr (b) interval, deletion of which causes a severe spermatogenic impairment. However, the specific role of these genes in human spermatogenesis is still unknown and it is not clear which of them is responsible for the AZFa phenotype. Here we describe a complete sequence map of the AZFa region, the genomic structure of AZFa genes and their deletion analysis in a large number of infertile men characterized by well-defined spermatogenic alterations. Both USP9Y and DBY may cause severe testiculopathies, but DBY appears to be the major AZFa candidate. DBY is frequently deleted in infertile patients and its absence produces severe spermatogenic damage leading to a significant reduction of germ cells or even to their complete absence. Expression analysis of AZFa genes and their X-homologues revealed ubiquitous expression for all of them except DBY; this gene produces a long transcript which is ubiquitously expressed in addition to a shorter transcript which is only expressed in the testis, suggesting a specific role for DBY in the spermatogenic process. This hypothesis is further supported by the high similarity of DBY to other DEAD box proteins belonging to the PL10 subclass.
10644433	11	2000	Genomics	Characterization of the human glutamate receptor subunit 3 gene (GRIA3), a candidate for bipolar disorder and nonspecific X-linked mental retardation.	The X-chromosome breakpoint in a female patient with a balanced translocation t(X;12)(q24;q15), bipolar affective disorder and mental retardation was mapped within the glutamate receptor 3 (GRIA3) gene by fluorescence in situ hybridization. The GRIA3 cDNA of 5894 bp was cloned, and the gene structure and pattern of expression were determined. The most abundant GRIA3 transcript is composed of 17 exons. An additional 5 exons (2a, 2b, 5a, 5b, and 5c) from the 5' end of the GRIA3 open reading frame were identified by EST analysis (ESTs AI379066 and AA947914). Two new polymorphic microsatellite repeats, (TC)(n=12-26) and (AC)(n=15-19), were identified within GRIA3 5' and 3'UTRs. No mutations were detected in families segregating disorders mapping across GRIA3, one with X-linked bipolar affective disorder (BP) and one with a nonspecific X-linked mental retardation (MRX27). To assess the possibility of the involvement of the GRIA3 gene in familial cases of complex BP, a large set of 373 individuals from 40 pedigrees segregating BP were genotyped using closely linked (DXS1001) and intragenic (DXS1212 and GRIA3 3' UTR (AC)(n))) GRIA3 STR markers. No evidence of linkage was found by parametric Lod score analysis (the highest Lod score was 0. 3 at DXS1212, using the dominant transmission model) or by affected sib-pair analysis.
11038244	3	2000	Brain Res Mol Brain Res	A caspase-3-like protease is involved in NF-kappaB activation induced by stimulation of N-methyl-D-aspartate receptors in rat striatum.	Glutamate receptor stimulation reportedly activates NF-kappaB in vitro and in vivo, although underlying mechanisms remain to be elucidated. Here we evaluated the role of proteases in mediating N-methyl-D-aspartate (NMDA) receptor agonist-induced NF-kappaB activation and apoptosis in rat striatum. The intrastriatal infusion of quinolinic acid (QA, 60 nmol) had no effect on levels of NF-kappaB family proteins, including p65, p50, p52, c-Rel and Rel B. In contrast, QA decreased IkappaB-alpha protein levels by 60% (P&lt;0. 05); other members of the IkappaB family, including IkappaB-beta, IkappaB-gamma, IkappaB-epsilon and Bcl-3, were not altered. The QA-stimulated degradation of IkappaB-alpha was completely blocked by the NMDA receptor antagonist MK-801. QA-induced IkappaB-alpha degradation and NF-kappaB activation were not affected by the proteasome inhibitor MG-132 (1-4 microg). On the other hand, the caspase-3 inhibitor Ac-DEVD.CHO (2-8 microgram) blocked QA-induced IkappaB-alpha degradation in a dose-dependent manner (P&lt;0.05). Ac-DEVD.CHO (4 microgram) also substantially reduced QA-induced NF-kappaB activation (P&lt;0.05), but had no effect on QA-induced AP-1 activation. Furthermore, Ac-DEVD.CHO, but not MG-132, dose-dependently attenuated QA-induced internucleosomal DNA fragmentation. These findings suggest that NF-kappaB activation by NMDA receptor stimulation involves IkappaB-alpha degradation by a caspase-3-like cysteine protease dependent mechanism. Caspase-3 thus appears to contribute to the excitotoxin-induced apoptosis in rat striatal neurons occurring at least partially as a consequence of NF-kappaB activation.
10984842	2	2000	Genes Genet Syst	Intergenomic translocations of polyploid oats (genus Avena) revealed by genomic in situ hybridization.	Wild and cultivated hexaploid oats share the same genomes (AACCDD) and display a considerable level of interspecific variation in both plant and chromosome morphology. The GISH was utilized to detect the interspecific genomic compositions in four hexaploid and two tetraploid oats using total genomic DNA of Avena eriantha (a C-genome diploid) as probe. Intergenomic translocations between A/D and C-genome chromosomes were frequently observed in hexaploid and tetraploid species. In the hexaploid, two pairs of A/D genome segments on C-genome chromosome (A/D-C) translocation and four to six pairs of C-genome segments on A/D genome chromosome (C-A/D) translocation were clearly identified whilst the number of A/D-C translocations was constant among species. In the tetraploid A. maroccana (AACC), a pair of A-C and four pairs of C-A translocations were observed. Moreover, the A/D translocation segments on chromosome 5C was detected only in A. byzantina and A. maroccana, whilst A/D-C translocations were observed on the 1C and 7C of A. sativa, A. fatua and A. sterilis. A. byzantina did however also carry the 1C rearrangement. This result shows that A. byzantina has retained a similar genomic constitution to the tetraploid ancestor of hexaploid oats, A. maroccana. Three pairs of A-C translocations were detected only in A. murphyi (AACC), and two pairs of those were the 1C and 7C as well as the three hexaploid species except A. byzantina.
10773682	1	2000	Cytogenet Cell Genet	Evidence for suppression of cellular growth in vitro and selection against the indigenous mouse X chromosome in A9 cell hybrids after microcell-mediated transfer of an X from other mammalian species.	Introduction of a human or Syrian hamster X chromosome (derived from BHK-191-5C cell hybrids) into tumorigenic mouse A9 cells via microcell fusion induced changes in cellular morphology and a retardation of cellular growth. The suppression of growth of the hybrids could be abolished, however, by daily changes of medium containing 20% serum. G-banding analysis showed the absence of a single, cytogenetically identifiable, indigenous X chromosome (marker Z) in two of four hybrid clones after an X chromosome was transferred from either hamster or human cells. All hybrids were tumorigenic when tested in nude mice. Together, these data suggest that the loss of the mouse X chromosome took place probably because of growth inhibitory effects imposed on hybrid cells due to the increase in X chromosome dosage. In addition, our results show a lack of association between the phenotype of cellular growth suppression in vitro and the phenotype of suppression of tumorigenicity in vivo.
10773681	0	2000	Cytogenet Cell Genet	Suppressor genes for malignant and anchorage-independent phenotypes located on human chromosome 9 have no dosage effects.	We have previously shown that microcell-mediated transfer of a der(9)t(X;9) human chromosome (HSA), derived from human fibroblast strain GM0705, into the Syrian hamster cell line BHK-191-5C produced only near-tetraploid hybrids, although the recipient cell line contained a 1:1 ratio of near-diploid and near-tetraploid cells. However, the tumorigenicity and the anchorage independence could be suppressed in the near-tetraploid hybrids with one copy of the der(9)t(X;9) chromosome. The introduction of an HSA X chromosome did not suppress either of these phenotypes. We concluded that in addition to two suppressor genes, one for tumorigenicity and another for anchorage independence, HSA 9 might carry a third gene capable of inhibiting cellular growth in vitro, which had dosage effects. In the present study, keeping one copy of the der(9)t(X;9) chromosome, we have increased the hamster background chromosome number beyond hexaploid level by fusing two microcell-generated hybrid cell lines, where both malignant and anchorage-independent phenotypes were suppressed, with the parental malignant BHK-191-5C cell line. Tests with nude mice showed that hybrids containing one copy of the der(9)t(X;9) chromosome against the increased background of chromosomes of malignant parental origin were still suppressed for both phenotypes. These results suggest that the suppressor genes for malignancy and for anchorage independence have no dosage effects, in contrast to the suppressor gene(s) for cellular growth.
10762017	0	2000	J Cell Biochem Suppl	Endpoint markers for cancer chemoprevention trials derived from the lesion of precancer (intraepithelial neoplasia) measured by computer-assisted quantitative image analysis.	Endpoint markers for cancer chemoprevention clinical trials are described that are developed from the morphological properties of the precancerous lesion of intraepithelial neoplasia itself, as measured by computer-assisted quantitative image analysis. The markers include increased proliferative fraction (percentage MIB-1 positive nuclear area); nuclear DNA content (DNA ploidy), including DNA content exceeding fivefold the haploid amount (5C-exceeding rate); nuclear/nucleolar morphometry; and disorganization of nuclear chromatin pattern as characterized by Markovian parameters and other functions. A significant new advance in image analysis is the process of &quot;tiling,&quot; in which hundreds of full monitor image fields of a given histological section at x40 magnification are reduced in size and fused seamlessly to produce a single image of the histological section at x1.25 magnification. The operator may review the low-power image and retrieve x40 magnification of any desired area by point/clicking with a mouse.
10640804	0	2000	Cytogenet Cell Genet	Lack of tumor suppression but induced loss of copies of indigenous chromosome 10 in vitro following microcell-mediated transfer of a deleted human der(9)t(X;9) chromosome to Syrian hamster BHK-191-5C cells.	We have previously shown that microcell-mediated transfer of a der(9)t(X;9) chromosome, containing an almost complete human chromosome (HSA) 9 derived from the human fibroblast strain GM0705, into the Syrian hamster (Mesocricetus auratus) cell line BHK-191-5C suppressed the anchorage independence and tumorigenicity of the hybrids. Transfer of a normal HSA X did not have any effect on these phenotypes. Although the recipient cell line contained a 1:1 ratio of near-diploid and near-tetraploid cells, all hybrids retaining the der(9) chromosome were near-tetraploid, in contrast to hybrids retaining a normal X chromosome. In the present study, we have generated microcell hybrids by transferring another der(9)t(X;9) chromosome derived from the human fibroblast strain GM01429. This derivative chromosome contained a deletion on the short arm of HSA 9 and was also missing the distal part of the long arm of HSA 9 due to the involvement in a reciprocal (constitutive) translocation of this chromosome with HSA X. Cytogenetic analysis showed that all hybrid clones were near-tetraploid, confirming our previous finding. We also observed that the introduction of the deleted der(9) chromosome forced the hybrids to lose Syrian hamster chromosome 10. A soft agar test and nude mice assay indicated that none of the hybrids was suppressed for either anchorage independent growth or tumor formation. These data suggest that there is an antagonistic relationship between growth-promoting genes and antiproliferative genes. The observed dosage effects of both growth-promoting and growth-suppressing genes indicate that cellular growth may be a quantitative trait.
